#id (do not edit),enabled / disabled,caliber in mm,sub-name,country override (several),ship type override (several),"model, grade N","scaling, grade N","scaling, grade N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@name,enabled,#mm,subName,countries,shipTypes,model_1,scale_1,max_scale_1,weight_modifier_1,caliber_length_modifier_1,model_2,scale_2,max_scale_2,weight_modifier_2,caliber_length_modifier_2,model_3,scale_3,max_scale_3,weight_modifier_3,caliber_length_modifier_3,model_4,scale_4,max_scale_4,weight_modifier_4,caliber_length_modifier_4,model_5,scale_5,max_scale_5,weight_modifier_5,caliber_length_modifier_5,#,#,#,#,#,#,#,#,#,#
"gun_17_x2_japan_bb, bc",,432,gun_17_x2,japan,"bb, bc",fus_gun_356_x2_a,1.37,1.39425,1.3,,yamato_gun_460_x2,0.961875,0.9871875,1.22,,yamato_gun_b_460_x2,0.973898438,0.999527344,1.24,,yamato_gun_b_460_x2,0.986072168,1.012021436,1.26,,yamato_gun_b_460_x2,0.99839807,1.024671703,1.28,,,0.99839807,,,,,,,,
"gun_17_x3_japan_bb, bc",,432,gun_17_x3,japan,"bb, bc",fus_gun_356_x3_a,1.37,1.39425,1.3,,yamato_gun_460_x3,0.961875,0.9871875,1.22,,yamato_gun_b_460_x3,0.973898438,0.999527344,1.24,,yamato_gun_b_460_x3,0.986072168,1.012021436,1.26,,yamato_gun_b_460_x3,0.99839807,1.024671703,1.28,,,0.99839807,,,,,,,,
"gun_18_x1_japan_bb, bc",,457,gun_18_x1,japan,"bb, bc",fus_gun_356_x1_a,1.43,1.45275,1.3,,yamato_gun_460_x1,1.0125,1.053,1.22,,yamato_gun_b_460_x1,1.02515625,1.049503711,1.24,,yamato_gun_b_460_x1,1.037970703,1.062622507,1.26,,yamato_gun_b_460_x1,1.050945337,1.075905289,1.28,,,1.050945337,,,,,,,,
"gun_18_x2_japan_bb, bc",,457,gun_18_x2,japan,"bb, bc",fus_gun_356_x2_a,1.43,1.45275,1.3,,yamato_gun_460_x2,1.0125,1.053,1.22,,yamato_gun_b_460_x2,1.02515625,1.049503711,1.24,,yamato_gun_b_460_x2,1.037970703,1.062622507,1.26,,yamato_gun_b_460_x2,1.050945337,1.075905289,1.28,,,1.050945337,,,,,,,,
"gun_18_x3_japan_bb, bc",,457,gun_18_x3,japan,"bb, bc",fus_gun_356_x3_a,1.43,1.45275,1.3,,yamato_gun_460_x3,1.0125,1.053,1.22,,yamato_gun_b_460_x3,1.02515625,1.049503711,1.24,,yamato_gun_b_460_x3,1.037970703,1.062622507,1.26,,yamato_gun_b_460_x3,1.050945337,1.075905289,1.28,,,1.050945337,,,,,,,,
"gun_19_x1_japan_bb, bc",,483,gun_19_x1,japan,"bb, bc",fus_gun_356_x1_a,1.49,1.51125,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"gun_19_x2_japan_bb, bc",,483,gun_19_x2,japan,"bb, bc",fus_gun_356_x2_a,1.49,1.51125,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"gun_19_x3_japan_bb, bc",,483,gun_19_x3,japan,"bb, bc",fus_gun_356_x3_a,1.49,1.51125,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"gun_20_x1_japan_bb, bc",,508,gun_20_x1,japan,"bb, bc",fus_gun_356_x1_a,1.55,1.59,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"gun_20_x2_japan_bb, bc",,508,gun_20_x2,japan,"bb, bc",fus_gun_356_x2_a,1.55,1.59,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"gun_20_x3_japan_bb, bc",,508,gun_20_x3,japan,"bb, bc",fus_gun_356_x3_a,1.55,1.59,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
###,,,###,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"gun_8_x1_japan_ca,cl",,203,gun_8_x1,japan,"ca,cl",,,,,,,,,,,,,,,,,,,,,pola_gun_203_x1,1.075,1.17,1.25,,,,,,,,,,,
"gun_8_x2_japan_ca,cl",,203,gun_8_x2,japan,"ca,cl",,,,,,,,,,,,,,,,,,,,,pola_gun_203_x2,1.075,1.17,1.25,,,,,,,,,,,
"gun_8_x3_japan_ca,cl",,203,gun_8_x3,japan,"ca,cl",,,,,,,,,,,,,,,,,,,,,pola_gun_203_x3,1.075,1.17,1.25,,,,,,,,,,,
"gun_9_x1_japan_ca,cl",,229,gun_9_x1,japan,"ca,cl",,,,,,,,,,,,,,,,,,,,,pola_gun_203_x1,1.2,1.2675,1.25,,,,,,,,,,,
"gun_9_x2_japan_ca,cl",,229,gun_9_x2,japan,"ca,cl",,,,,,,,,,,,,,,,,,,,,pola_gun_203_x2,1.2,1.2675,1.25,,,,,,,,,,,
"gun_9_x3_japan_ca,cl",,229,gun_9_x3,japan,"ca,cl",,,,,,,,,,,,,,,,,,,,,pola_gun_203_x3,1.2,1.2675,1.25,,,,,,,,,,,
"gun_10_x1_japan_ca,cl",,254,gun_10_x1,japan,"ca,cl",,,,,,,,,,,,,,,,,,,,,pola_gun_203_x1,1.3,1.41375,1.25,,,,,,,,,,,
"gun_10_x2_japan_ca,cl",,254,gun_10_x2,japan,"ca,cl",,,,,,,,,,,,,,,,,,,,,pola_gun_203_x2,1.3,1.41375,1.25,,,,,,,,,,,
"gun_10_x3_japan_ca,cl",,254,gun_10_x3,japan,"ca,cl",,,,,,,,,,,,,,,,,,,,,pola_gun_203_x3,1.3,1.41375,1.25,,,,,,,,,,,
"gun_11_x1_japan_ca,cl",,279,gun_11_x1,japan,"ca,cl",,,,,,,,,,,,,,,,,,,,,pola_gun_203_x1,1.45,1.56,1.25,,,,,,,,,,,
"gun_11_x2_japan_ca,cl",,279,gun_11_x2,japan,"ca,cl",,,,,,,,,,,,,,,,,,,,,pola_gun_203_x2,1.45,1.56,1.25,,,,,,,,,,,
"gun_11_x3_japan_ca,cl",,279,gun_11_x3,japan,"ca,cl",,,,,,,,,,,,,,,,,,,,,pola_gun_203_x3,1.45,1.56,1.25,,,,,,,,,,,
"gun_12_x1_japan_ca,cl",,305,gun_12_x1,japan,"ca,cl",,,,,,,,,,,,,,,,,,,,,pola_gun_203_x1,1.6,1.74,1.25,,,,,,,,,,,
"gun_12_x2_japan_ca,cl",,305,gun_12_x2,japan,"ca,cl",,,,,,,,,,,,,,,,,,,,,pola_gun_203_x2,1.6,1.74,1.25,,,,,,,,,,,
"gun_12_x3_japan_ca,cl",,305,gun_12_x3,japan,"ca,cl",,,,,,,,,,,,,,,,,,,,,pola_gun_203_x3,1.6,1.74,1.25,,,,,,,,,,,
###,,,###,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"gun_3_x1_britain, usa_dd",,76,gun_3_x1,"britain, usa",dd,,,,,,,,,,,,,,,,akizuki_gun_b_127_x1,0.9,0.950625,1.2,,akizuki_gun_b_127_x1,0.91125,0.962507813,1.22,,,,,,,,,,,
"gun_3_x2_britain, usa_dd",,76,gun_3_x2,"britain, usa",dd,,,,,,,,,,,,,,,,akizuki_gun_b_127_x2,0.9,0.950625,1.2,,akizuki_gun_b_127_x2,0.91125,0.962507813,1.22,,,,,,,,,,,
"gun_3_x3_britain, usa_dd",,76,gun_3_x3,"britain, usa",dd,,,,,,,,,,,,,,,,akizuki_gun_b_127_x3,0.9,0.950625,1.2,,akizuki_gun_b_127_x3,0.91125,0.962507813,1.22,,,,,,,,,,,
"gun_4_x1_britain, usa_dd",,102,gun_4_x1,"britain, usa",dd,,,,,,,,,,,,,,,,akizuki_gun_b_127_x1,0.975,1.12125,1.2,,akizuki_gun_b_127_x1,0.9871875,1.135265625,1.22,,,,,,,,,,,
"gun_4_x2_britain, usa_dd",,102,gun_4_x2,"britain, usa",dd,,,,,,,,,,,,,,,,akizuki_gun_b_127_x2,0.975,1.12125,1.2,,akizuki_gun_b_127_x2,0.9871875,1.135265625,1.22,,,,,,,,,,,
"gun_4_x3_britain, usa_dd",,102,gun_4_x3,"britain, usa",dd,,,,,,,,,,,,,,,,akizuki_gun_b_127_x3,0.975,1.12125,1.2,,akizuki_gun_b_127_x3,0.9871875,1.135265625,1.22,,,,,,,,,,,
gun_5_x1_britain_dd,,127,gun_5_x1,britain,dd,,,,,,,,,,,,,,,,akizuki_gun_b_127_x1,1.15,1.365,1.2,,akizuki_gun_b_127_x1,1.164375,1.3820625,1.22,,,,,,,,,,,
gun_5_x2_britain_dd,,127,gun_5_x2,britain,dd,,,,,,,,,,,,,,,,akizuki_gun_b_127_x2,1.15,1.365,1.2,,akizuki_gun_b_127_x2,1.164375,1.3820625,1.22,,,,,,,,,,,
gun_5_x3_britain_dd,,127,gun_5_x3,britain,dd,,,,,,,,,,,,,,,,akizuki_gun_b_127_x3,1.15,1.365,1.2,,akizuki_gun_b_127_x3,1.164375,1.3820625,1.22,,,,,,,,,,,
"gun_2_x1_usa_bb, bc,ca,cl",,51,gun_2_x1,usa,"bb, bc,ca,cl",,,,,,,,,,,maine_gun_230_x1,0.759375,0.78975,3.75,,,,,,,,,,,,,,,,,,,,,
"gun_2_x2_usa_bb, bc,ca,cl",,51,gun_2_x2,usa,"bb, bc,ca,cl",maine_gun_152_x2,0.8,0.8775,0.8,,maine_gun_230_x2,0.75,0.78,3.7,,maine_gun_230_x2,0.759375,0.78975,3.75,,,,,,,,,,,,,,,,,,,,,
"gun_2_x3_usa_bb, bc,ca,cl",,51,gun_2_x3,usa,"bb, bc,ca,cl",maine_gun_152_x3,0.8,0.8775,0.8,,maine_gun_230_x3,0.75,0.78,3.7,,maine_gun_230_x3,0.759375,0.78975,3.75,,,,,,,,,,,,,,,,,,,,,
"gun_3_x1_usa_bb, bc,ca,cl",,76,gun_3_x1,usa,"bb, bc,ca,cl",,,,,,,,,,,maine_gun_230_x1,0.759375,0.78975,3.75,,,,,,,,,,,,,,,,,,,,,
"gun_3_x2_usa_bb, bc,ca,cl",,76,gun_3_x2,usa,"bb, bc,ca,cl",maine_gun_152_x2,0.9,0.975,0.8,,maine_gun_230_x2,0.8,0.82875,3.7,,maine_gun_230_x2,0.81,0.839109375,3.75,,,,,,,,,,,,,,,,,,,,,
"gun_3_x3_usa_bb, bc,ca,cl",,76,gun_3_x3,usa,"bb, bc,ca,cl",maine_gun_152_x3,0.9,0.975,0.8,,maine_gun_230_x3,0.8,0.82875,3.7,,maine_gun_230_x3,0.81,0.839109375,3.75,,,,,,,,,,,,,,,,,,,,,
"gun_4_x1_usa_bb, bc,ca,cl",,102,gun_4_x1,usa,"bb, bc,ca,cl",maine_gun_152_x1,1,1.0725,0.8,,maine_gun_230_x1,0.85,0.8775,2.44,,maine_gun_230_x1,0.860625,0.88846875,2.46,,,,,,,,,,,,,,,,,,,,,
"gun_4_x2_usa_bb, bc,ca,cl",,102,gun_4_x2,usa,"bb, bc,ca,cl",maine_gun_152_x2,1,1.0725,0.8,,maine_gun_230_x2,0.85,0.8775,2.44,,maine_gun_230_x2,0.860625,0.88846875,2.46,,,,,,,,,,,,,,,,,,,,,
"gun_4_x3_usa_bb, bc,ca,cl",,102,gun_4_x3,usa,"bb, bc,ca,cl",maine_gun_152_x3,1,1.0725,0.8,,maine_gun_230_x3,0.85,0.8775,2.44,,maine_gun_230_x3,0.860625,0.88846875,2.46,,,,,,,,,,,,,,,,,,,,,
"gun_5_x1_usa_bb, bc,ca",,127,gun_5_x1,usa,"bb, bc,ca",maine_gun_152_x1,1.1,1.17,0.8,,maine_gun_230_x1,0.9,0.92625,1.45,,maine_gun_230_x1,0.91125,0.937828125,1.5,,,,,,,,,,,,,,,,,,,,,
"gun_5_x2_usa_bb, bc,ca",,127,gun_5_x2,usa,"bb, bc,ca",maine_gun_152_x2,1.1,1.17,0.8,,maine_gun_230_x2,0.9,0.92625,1.45,,maine_gun_230_x2,0.91125,0.937828125,1.5,,,,,,,,,,,,,,,,,,,,,
"gun_5_x3_usa_bb, bc,ca",,127,gun_5_x3,usa,"bb, bc,ca",maine_gun_152_x3,1.1,1.17,0.8,,maine_gun_230_x3,0.9,0.92625,1.45,,maine_gun_230_x3,0.91125,0.937828125,1.5,,,,,,,,,,,,,,,,,,,,,
gun_5_x1_usa_cl,,127,gun_5_x1,usa,cl,maine_gun_152_x1,1.1,1.17,0.8,,maine_gun_230_x1,0.95,0.92625,1.45,,maine_gun_230_x1,0.961875,0.937828125,1.5,,atl_gun_125_x1,1,0.975,1.18,,atl_gun_125_x1,1.025,1.096875,1.2,,,,,,,,,,,
gun_5_x2_usa_cl,,127,gun_5_x2,usa,cl,maine_gun_152_x2,1.1,1.17,0.8,,maine_gun_230_x2,0.95,0.92625,1.45,,maine_gun_230_x2,0.961875,0.937828125,1.5,,atl_gun_125_x2,1,0.975,1.18,,atl_gun_125_x2,1.025,1.096875,1.2,,,,,,,,,,,
gun_5_x3_usa_cl,,127,gun_5_x3,usa,cl,maine_gun_152_x3,1.1,1.17,0.8,,maine_gun_230_x3,0.95,0.92625,1.45,,maine_gun_230_x3,0.961875,0.937828125,1.5,,atl_gun_125_x3,1,0.975,1.18,,atl_gun_125_x3,1.025,1.096875,1.2,,,,,,,,,,,
gun_6_x1_usa_cl,,152,gun_6_x1,usa,cl,maine_gun_254_x1,0.9,0.92625,1.565,,maine_gun_254_x1_b,0.91125,0.937828125,1.58,,maine_gun_254_x1_b,0.922640625,0.949550977,1.27,,brooklyn_gun_152_x1,1,1.0725,1.3,,brooklyn_gun_152_x1,1.0125,1.08590625,1.33,,,,,,,,,,,
gun_6_x2_usa_cl,,152,gun_6_x2,usa,cl,maine_gun_254_x2,0.9,0.92625,1.565,,maine_gun_254_x2_b,0.91125,0.937828125,1.58,,maine_gun_254_x2_b,0.922640625,0.949550977,1.27,,brooklyn_gun_152_x2,1,1.0725,1.3,,brooklyn_gun_152_x2,1.0125,1.08590625,1.33,,,,,,,,,,,
gun_6_x3_usa_cl,,152,gun_6_x3,usa,cl,maine_gun_254_x3,0.9,0.92625,1.565,,maine_gun_254_x3_b,0.91125,0.937828125,1.58,,maine_gun_254_x3_b,0.922640625,0.949550977,1.27,,brooklyn_gun_152_x3,1,1.0725,1.3,,brooklyn_gun_152_x3,1.0125,1.08590625,1.33,,,,,,,,,,,
gun_3_x1_usa_dd,,76,gun_3_x1,usa,dd,maine_gun_152_x1,0.9,0.975,0.8,,maine_gun_230_x1,0.85,0.8775,3.7,,maine_gun_230_x1,0.860625,0.88846875,3.75,,,,,,,,,,,,,,,,,,,,,
gun_3_x2_usa_dd,,76,gun_3_x2,usa,dd,maine_gun_152_x2,0.9,0.975,0.8,,maine_gun_230_x2,0.85,0.8775,3.7,,maine_gun_230_x2,0.860625,0.88846875,3.75,,,,,,,,,,,,,,,,,,,,,
gun_3_x3_usa_dd,,76,gun_3_x3,usa,dd,maine_gun_152_x3,0.9,0.975,0.8,,maine_gun_230_x3,0.85,0.8775,3.7,,maine_gun_230_x3,0.860625,0.88846875,3.75,,,,,,,,,,,,,,,,,,,,,
gun_4_x1_usa_dd,,102,gun_4_x1,usa,dd,maine_gun_152_x1,1,1.0725,0.8,,maine_gun_230_x1,0.9,0.92625,2.44,,maine_gun_230_x1,0.91125,0.937828125,2.46,,,,,,,,,,,,,,,,,,,,,
gun_4_x2_usa_dd,,102,gun_4_x2,usa,dd,maine_gun_152_x2,1,1.0725,0.8,,maine_gun_230_x2,0.9,0.92625,2.44,,maine_gun_230_x2,0.91125,0.937828125,2.46,,,,,,,,,,,,,,,,,,,,,
gun_4_x3_usa_dd,,102,gun_4_x3,usa,dd,maine_gun_152_x3,1,1.0725,0.8,,maine_gun_230_x3,0.9,0.92625,2.44,,maine_gun_230_x3,0.91125,0.937828125,2.46,,,,,,,,,,,,,,,,,,,,,
gun_5_x1_usa_dd,,127,gun_5_x1,usa,dd,maine_gun_152_x1,1.1,1.17,0.8,,maine_gun_230_x1,0.95,0.975,1.45,,maine_gun_230_x1,0.961875,0.9871875,1.5,,atl_gun_125_x1,1,1.0725,1.18,,atl_gun_125_x1,1.025,1.096875,1.2,,,,,,,,,,,
gun_5_x2_usa_dd,,127,gun_5_x2,usa,dd,maine_gun_152_x2,1.1,1.17,0.8,,maine_gun_230_x2,0.95,0.975,1.45,,maine_gun_230_x2,0.961875,0.9871875,1.5,,atl_gun_125_x2,1,1.0725,1.18,,atl_gun_125_x2,1.025,1.096875,1.2,,,,,,,,,,,
gun_5_x3_usa_dd,,127,gun_5_x3,usa,dd,maine_gun_152_x3,1.1,1.17,0.8,,maine_gun_230_x3,0.95,0.975,1.45,,maine_gun_230_x3,0.961875,0.9871875,1.5,,atl_gun_125_x3,1,1.0725,1.18,,atl_gun_125_x3,1.025,1.096875,1.2,,,,,,,,,,,
gun_6_x1_usa_ca,,152,gun_6_x1,usa,ca,maine_gun_254_x1,0.9,0.92625,1.565,,maine_gun_254_x1_b,0.91125,0.937828125,1.58,,maine_gun_254_x1_b,0.961875,1.02375,1.27,,brooklyn_gun_152_x1,1,1.0725,1.3,,brooklyn_gun_152_x1,1.0125,1.08590625,1.33,,,,,,,,,,,
gun_6_x2_usa_ca,,152,gun_6_x2,usa,ca,maine_gun_254_x2,0.9,0.92625,1.565,,maine_gun_254_x2_b,0.91125,0.937828125,1.58,,maine_gun_254_x2_b,0.961875,1.02375,1.27,,brooklyn_gun_152_x2,1,1.0725,1.3,,brooklyn_gun_152_x2,1.0125,1.08590625,1.33,,,,,,,,,,,
gun_6_x3_usa_ca,,152,gun_6_x3,usa,ca,maine_gun_254_x3,0.9,0.92625,1.565,,maine_gun_254_x3_b,0.91125,0.937828125,1.58,,maine_gun_254_x3_b,0.961875,1.02375,1.27,,brooklyn_gun_152_x3,1,1.0725,1.3,,brooklyn_gun_152_x3,1.0125,1.08590625,1.33,,,,,,,,,,,
"gun_6_x1_usa_bb, bc",,152,gun_6_x1,usa,"bb, bc",maine_gun_254_x1,0.9,0.92625,1.465,,maine_gun_254_x1_b,0.91125,0.937828125,1.48,,maine_gun_254_x1_b,0.961875,1.036546875,1.27,,atl_gun_125_x1,1.1,1.17,1.18,,atl_gun_125_x1,1.11375,1.184625,1.2,,,,,,,,,,,
"gun_6_x2_usa_bb, bc",,152,gun_6_x2,usa,"bb, bc",maine_gun_254_x2,0.9,0.92625,1.465,,maine_gun_254_x2_b,0.91125,0.937828125,1.48,,maine_gun_254_x2_b,0.961875,1.036546875,1.27,,atl_gun_125_x2,1.1,1.17,1.18,,atl_gun_125_x2,1.11375,1.184625,1.2,,,,,,,,,,,
"gun_6_x3_usa_bb, bc",,152,gun_6_x3,usa,"bb, bc",maine_gun_254_x3,0.9,0.92625,1.465,,maine_gun_254_x3_b,0.91125,0.937828125,1.48,,maine_gun_254_x3_b,0.961875,1.036546875,1.27,,atl_gun_125_x3,1.1,1.17,1.18,,atl_gun_125_x3,1.11375,1.184625,1.2,,,,,,,,,,,
"gun_7_x1_usa_ca,cl",,178,gun_7_x1,usa,"ca,cl",maine_gun_254_x1,0.95,0.9945,1.265,,maine_gun_254_x1_b,0.961875,1.00693125,1.28,,ny_gun_356_x1,0.807059684,0.828298097,1.27,,brooklyn_gun_152_x1,1.1,1.17,1.3,,brooklyn_gun_152_x1,1.11375,1.184625,1.32,,,,,,,,,,,
"gun_7_x2_usa_ca,cl",,178,gun_7_x2,usa,"ca,cl",maine_gun_254_x2,0.95,0.9945,1.265,,maine_gun_254_x2_b,0.961875,1.00693125,1.28,,ny_gun_356_x2,0.807059684,0.828298097,1.27,,brooklyn_gun_152_x2,1.1,1.17,1.3,,brooklyn_gun_152_x2,1.11375,1.184625,1.32,,,,,,,,,,,
"gun_7_x3_usa_ca,cl",,178,gun_7_x3,usa,"ca,cl",maine_gun_254_x3,0.95,0.9945,1.265,,maine_gun_254_x3_b,0.961875,1.00693125,1.28,,ny_gun_356_x3,0.807059684,0.828298097,1.27,,brooklyn_gun_152_x3,1.1,1.17,1.3,,brooklyn_gun_152_x3,1.11375,1.184625,1.32,,,,,,,,,,,
"gun_7_x1_usa_bb, bc",,178,gun_7_x1,usa,"bb, bc",maine_gun_254_x1,0.95,0.9945,1.165,,maine_gun_254_x1_b,0.961875,1.00693125,1.185,,maine_gun_254_x1_b,1.063125,1.110585938,1.2,,atl_gun_125_x1,1.2,1.2675,1.18,,atl_gun_125_x1,1.215,1.28334375,1.29,,,,,,,,,,,
"gun_7_x2_usa_bb, bc",,178,gun_7_x2,usa,"bb, bc",maine_gun_254_x2,0.95,0.9945,1.165,,maine_gun_254_x2_b,0.961875,1.00693125,1.185,,maine_gun_254_x2_b,1.063125,1.110585938,1.2,,atl_gun_125_x2,1.2,1.2675,1.18,,atl_gun_125_x2,1.215,1.28334375,1.29,,,,,,,,,,,
"gun_7_x3_usa_bb, bc",,178,gun_7_x3,usa,"bb, bc",maine_gun_254_x3,0.95,0.9945,1.165,,maine_gun_254_x3_b,0.961875,1.00693125,1.185,,maine_gun_254_x3_b,1.063125,1.110585938,1.2,,atl_gun_125_x3,1.2,1.2675,1.18,,atl_gun_125_x3,1.215,1.28334375,1.29,,,,,,,,,,,
"gun_8_x1_usa_ca,cl",,203,gun_8_x1,usa,"ca,cl",maine_gun_254_x1,1.02,1.08225,1.165,,maine_gun_254_x1_b,1.03275,1.095778125,1.185,,ny_gun_356_x1,0.849536509,0.871892733,1.27,,brooklyn_gun_b_152_x1,1.175,1.21875,1.3,,brooklyn_gun_b_152_x1,1.1896875,1.233984375,1.32,,,,,,,,,,,
"gun_8_x2_usa_ca,cl",,203,gun_8_x2,usa,"ca,cl",maine_gun_254_x2,1.02,1.08225,1.165,,maine_gun_254_x2_b,1.03275,1.095778125,1.185,,ny_gun_356_x2,0.849536509,0.871892733,1.27,,brooklyn_gun_b_152_x2,1.175,1.21875,1.3,,brooklyn_gun_b_152_x2,1.1896875,1.233984375,1.32,,,,,,,,,,,
"gun_8_x3_usa_ca,cl",,203,gun_8_x3,usa,"ca,cl",maine_gun_254_x3,1.02,1.08225,1.165,,maine_gun_254_x3_b,1.03275,1.095778125,1.185,,ny_gun_356_x3,0.849536509,0.871892733,1.27,,brooklyn_gun_b_152_x3,1.175,1.21875,1.3,,brooklyn_gun_b_152_x3,1.1896875,1.233984375,1.32,,,,,,,,,,,
"gun_8_x1_usa_bb, bc",,203,gun_8_x1,usa,"bb, bc",maine_gun_254_x1,1.02,1.08225,1.165,,maine_gun_254_x1_b,1.03275,1.095778125,1.185,,maine_gun_254_x1_b,1.1390625,1.184625,1.2,,atl_gun_125_x1,1.3,1.365,1.27,,atl_gun_125_x1,1.31625,1.3820625,1.29,,,,,,,,,,,
"gun_8_x2_usa_bb, bc",,203,gun_8_x2,usa,"bb, bc",maine_gun_254_x2,1.02,1.08225,1.165,,maine_gun_254_x2_b,1.03275,1.095778125,1.185,,maine_gun_254_x2_b,1.1390625,1.184625,1.2,,atl_gun_125_x2,1.3,1.365,1.27,,atl_gun_125_x2,1.31625,1.3820625,1.29,,,,,,,,,,,
"gun_8_x3_usa_bb, bc",,203,gun_8_x3,usa,"bb, bc",maine_gun_254_x3,1.02,1.08225,1.165,,maine_gun_254_x3_b,1.03275,1.095778125,1.185,,maine_gun_254_x3_b,1.1390625,1.184625,1.2,,atl_gun_125_x3,1.3,1.365,1.27,,atl_gun_125_x3,1.31625,1.3820625,1.29,,,,,,,,,,,
"gun_9_x1_usa_bb, bc,ca,cl",,229,gun_9_x1,usa,"bb, bc,ca,cl",maine_gun_254_x1_a,0.95,1.02375,1.15,,maine_gun_254_x1_b,0.961875,1.036546875,1.17,,ny_gun_356_x1,0.894248957,0.917781825,1.27,,brooklyn_gun_b_152_x1,1.25,1.291875,1.3,,brooklyn_gun_b_152_x1,1.265625,1.308023438,1.32,,,,,,,,,,,
"gun_9_x2_usa_bb, bc,ca,cl",,229,gun_9_x2,usa,"bb, bc,ca,cl",maine_gun_254_x2_a,0.95,1.02375,1.15,,maine_gun_254_x2_b,0.961875,1.036546875,1.17,,ny_gun_356_x2,0.894248957,0.917781825,1.27,,brooklyn_gun_b_152_x2,1.25,1.291875,1.3,,brooklyn_gun_b_152_x2,1.265625,1.308023438,1.32,,,,,,,,,,,
"gun_9_x3_usa_bb, bc,ca,cl",,229,gun_9_x3,usa,"bb, bc,ca,cl",maine_gun_254_x3_a,0.95,1.02375,1.15,,maine_gun_254_x3_b,0.961875,1.036546875,1.17,,ny_gun_356_x3,0.894248957,0.917781825,1.27,,brooklyn_gun_b_152_x3,1.25,1.291875,1.3,,brooklyn_gun_b_152_x3,1.265625,1.308023438,1.32,,,,,,,,,,,
"gun_10_x1_usa_bb, bc,ca,cl",,254,gun_10_x1,usa,"bb, bc,ca,cl",maine_gun_254_x1_a,1.05,1.12125,1.15,,ny_gun_356_x1,0.918355797,0.942523055,1.2,,ny_gun_356_x1,0.941314692,0.966086131,1.22,,brooklyn_gun_b_152_x1,1.325,1.365,1.3,,brooklyn_gun_b_152_x1,1.3415625,1.3820625,1.32,,,,,,,,,,,
"gun_10_x2_usa_bb, bc,ca,cl",,254,gun_10_x2,usa,"bb, bc,ca,cl",maine_gun_254_x2_a,1.05,1.12125,1.15,,ny_gun_356_x2,0.918355797,0.942523055,1.2,,ny_gun_356_x2,0.941314692,0.966086131,1.22,,brooklyn_gun_b_152_x2,1.325,1.365,1.3,,brooklyn_gun_b_152_x2,1.3415625,1.3820625,1.32,,,,,,,,,,,
"gun_10_x3_usa_bb, bc,ca,cl",,254,gun_10_x3,usa,"bb, bc,ca,cl",maine_gun_254_x3_a,1.05,1.12125,1.15,,ny_gun_356_x3,0.918355797,0.942523055,1.2,,ny_gun_356_x3,0.941314692,0.966086131,1.22,,brooklyn_gun_b_152_x3,1.325,1.365,1.3,,brooklyn_gun_b_152_x3,1.3415625,1.3820625,1.32,,,,,,,,,,,
"gun_11_x1_usa_bb, bc,ca,cl",,279,gun_11_x1,usa,"bb, bc,ca,cl",maine_gun_254_x1_a,1.15,1.31625,1.15,,ny_gun_356_x1,0.966690313,0.992129531,1.2,,ny_gun_356_x1,0.99085757,1.01693277,1.22,,brooklyn_gun_b_152_x1,1.4,1.438125,1.3,,iowa_gun_406_x1,0.6875,0.706875,1.33,,,,,,,,,,,
"gun_11_x2_usa_bb, bc,ca,cl",,279,gun_11_x2,usa,"bb, bc,ca,cl",maine_gun_254_x2_a,1.15,1.31625,1.15,,ny_gun_356_x2,0.966690313,0.992129531,1.2,,ny_gun_356_x2,0.99085757,1.01693277,1.22,,brooklyn_gun_b_152_x2,1.4,1.438125,1.3,,iowa_gun_406_x2,0.6875,0.706875,1.33,,,,,,,,,,,
"gun_11_x3_usa_bb, bc,ca,cl",,279,gun_11_x3,usa,"bb, bc,ca,cl",maine_gun_254_x3_a,1.15,1.31625,1.15,,ny_gun_356_x3,0.966690313,0.992129531,1.2,,ny_gun_356_x3,0.99085757,1.01693277,1.22,,brooklyn_gun_b_152_x3,1.4,1.438125,1.3,,iowa_gun_406_x3,0.6875,0.706875,1.33,,,,,,,,,,,
"gun_12_x1_usa_bb, bc,ca,cl",,305,gun_12_x1,usa,"bb, bc,ca,cl",maine_gun_254_x1_a,1.35,1.56,1.15,,ny_gun_356_x1,1.01756875,1.044346875,1.2,,ny_gun_356_x1,1.043007969,1.070455547,1.22,,brooklyn_gun_b_152_x1,1.475,1.51125,1.3,,iowa_gun_406_x1,0.725,0.737429063,1.33,,,,,,,,,,,
"gun_12_x2_usa_bb, bc,ca,cl",,305,gun_12_x2,usa,"bb, bc,ca,cl",maine_gun_254_x2_a,1.35,1.56,1.15,,ny_gun_356_x2,1.01756875,1.044346875,1.2,,ny_gun_356_x2,1.043007969,1.070455547,1.22,,brooklyn_gun_b_152_x2,1.475,1.51125,1.3,,iowa_gun_406_x2,0.725,0.737429063,1.33,,,,,,,,,,,
